researcher_id,journal.title,aff_country_code,LMIC
ur.01000642214.09,Lancet,GB,1
ur.01000642307.10,Lancet,IT,1
ur.01000646450.61,Lancet,ZA,2
ur.01000647065.97,Lancet,GB,1
ur.01000654500.12,Lancet,GB,1
ur.01000661453.75,Lancet,FR,1
ur.01000664236.70,Lancet,CA,1
ur.01000674616.79,Lancet,GB,1
ur.01000677160.52,Lancet,FR,1
ur.01000703745.91,Lancet,CH,1
ur.01000705575.57,Lancet,CH,1
ur.010007067646.23,Lancet,GB,1
ur.01000707275.55,Lancet,US,1
ur.010007104340.85,Lancet,US,1
ur.010007132252.37,Lancet,AU,1
ur.010007155672.53,Lancet,FR,1
ur.01000715673.18,Lancet,FR,1
ur.010007161624.00,Lancet,DK,1
ur.01000734553.86,Lancet,AU,1
ur.01000743274.54,Lancet,US,1
ur.01000745042.41,Lancet,FR,1
ur.010007503233.84,Lancet,GB,1
ur.01000752176.11,Lancet,GB,1
ur.01000754727.09,Lancet,NL,1
ur.01000755775.28,Lancet,IN,2
ur.0100075671.98,Lancet,US,1
ur.010007575104.73,Lancet,CN,2
ur.01000761215.13,Lancet,IT,1
ur.01000762310.31,Lancet,CN,2
ur.01000765353.10,Lancet,US,1
ur.01000765750.78,Lancet,GB,1
ur.01000767510.20,Lancet,CH,1
ur.01000770640.50,Lancet,NL,1
ur.01000770705.78,Lancet,US,1
ur.010007763241.75,Lancet,HN,2
ur.01001002321.29,Lancet,US,1
ur.01001002653.78,Lancet,IN,2
ur.01001013201.22,Lancet,GB,1
ur.010010145636.11,Lancet,GB,1
ur.010010255237.48,Lancet,US,1
ur.01001027006.82,Lancet,GB,1
ur.01001030514.66,Lancet,JP,1
ur.01001031537.07,Lancet,FR,1
ur.01001031610.35,Lancet,AU,1
ur.01001032345.64,Lancet,AU,1
ur.01001033200.76,Lancet,US,1
ur.010010356372.48,Lancet,BR,2
ur.01001041614.18,Lancet,CA,1
ur.01001046330.07,Lancet,US,1
ur.01001046620.48,Lancet,IE,1
ur.01001070134.68,Lancet,US,1
ur.01001073225.78,Lancet,ID,2
ur.01001077454.32,Lancet,IN,2
ur.01001100111.74,Lancet,CA,1
ur.01001100647.97,Lancet,GB,1
ur.01001100744.09,Lancet,ML,2
ur.010011050564.82,Lancet,NL,1
ur.01001110141.54,Lancet,US,1
ur.010011144541.51,Lancet,CN,2
ur.010011237065.24,Lancet,CN,2
ur.01001125470.10,Lancet,DE,1
ur.01001132347.74,Lancet,GB,1
ur.01001142010.98,Lancet,CA,1
ur.01001144474.09,Lancet,AU,1
ur.01001145477.44,Lancet,ES,1
ur.01001145752.19,Lancet,US,1
ur.010011463250.94,Lancet,PS,2
ur.01001151032.43,Lancet,CA,1
ur.01001157357.42,Lancet,DE,1
ur.01001162526.23,Lancet,DK,1
ur.010011632173.19,Lancet,US,1
ur.01001166450.13,Lancet,US,1
ur.01001176340.99,Lancet,CH,1
ur.01001200167.50,Lancet,US,1
ur.01001203125.31,Lancet,RS,2
ur.01001206473.87,Lancet,GB,1
ur.01001207013.95,Lancet,CH,1
ur.01001210701.79,Lancet,US,1
ur.01001217005.40,Lancet,AU,1
ur.010012211100.61,Lancet,GB,1
ur.01001222347.21,Lancet,US,1
ur.01001222726.72,Lancet,AU,1
ur.01001230357.23,Lancet,IT,1
ur.01001231466.46,Lancet,GB,1
ur.01001232155.58,Lancet,CA,1
ur.010012336054.33,Lancet,NL,1
ur.01001234066.50,Lancet,GB,1
ur.01001241416.89,Lancet,DE,1
ur.010012440203.27,Lancet,GB,1
ur.010012465741.01,Lancet,US,1
ur.010012503107.33,Lancet,CN,2
ur.01001250426.81,Lancet,CH,1
ur.010012520637.91,Lancet,US,1
ur.010012550177.56,Lancet,GB,1
ur.01001260051.52,Lancet,GB,1
ur.010012636415.29,Lancet,US,1
ur.01001302451.01,Lancet,US,1
ur.01001306602.01,Lancet,IN,2
ur.01001310071.51,Lancet,CN,2
ur.01001315423.92,Lancet,NL,1
ur.01001321307.92,Lancet,CN,2
ur.01001324722.89,Lancet,GB,1
ur.01001330131.11,Lancet,US,1
ur.01001330433.47,Lancet,IT,1
ur.010013307637.16,Lancet,US,1
ur.01001332233.11,Lancet,US,1
ur.01001337240.02,Lancet,US,1
ur.01001340247.23,Lancet,IN,2
ur.01001341525.14,Lancet,GB,1
ur.01001343165.98,Lancet,AT,1
ur.01001351120.86,Lancet,CN,2
ur.01001353563.64,Lancet,HU,1
ur.010013613077.96,Lancet,GB,1
ur.01001372277.14,Lancet,NL,1
ur.0100137305.09,Lancet,TH,2
ur.01001375152.27,Lancet,TZ,2
ur.01001403302.66,Lancet,GB,1
ur.01001410617.01,Lancet,CN,2
ur.010014207047.38,Lancet,CA,1
ur.01001421762.03,Lancet,BR,2
ur.010014233074.35,Lancet,AU,1
ur.01001427504.56,Lancet,US,1
ur.01001433050.11,Lancet,TD,2
ur.01001442622.12,Lancet,ZA,2
ur.01001445707.13,Lancet,GB,1
ur.01001450274.43,Lancet,FR,1
ur.010014537677.09,Lancet,IT,1
ur.010014543523.84,Lancet,FR,1
ur.01001457744.94,Lancet,CH,1
ur.01001463656.56,Lancet,DE,1
ur.01001470534.49,Lancet,ID,2
ur.01001471655.98,Lancet,IL,1
ur.01001505015.40,Lancet,US,1
ur.010015073305.54,Lancet,ES,1
ur.01001521474.35,Lancet,US,1
ur.010015235002.13,Lancet,GB,1
ur.01001524701.54,Lancet,US,1
ur.01001526060.33,Lancet,US,1
ur.01001531314.27,Lancet,US,1
ur.010015335637.51,Lancet,US,1
ur.010015413467.69,Lancet,US,1
ur.01001541543.84,Lancet,US,1
ur.01001542073.02,Lancet,US,1
ur.010015427071.41,Lancet,IE,1
ur.01001544362.45,Lancet,US,1
ur.010015472441.69,Lancet,GB,1
ur.01001550602.67,Lancet,GB,1
ur.01001551422.46,Lancet,CN,2
ur.01001552045.85,Lancet,CH,1
ur.010015521405.51,Lancet,US,1
ur.01001555755.51,Lancet,GB,1
ur.01001562302.76,Lancet,TR,2
ur.010015626625.55,Lancet,NO,1
ur.01001563633.61,Lancet,GB,1
ur.01001566067.19,Lancet,US,1
ur.01001567365.96,Lancet,GB,1
ur.01001571214.90,Lancet,DE,1
ur.010015744317.36,Lancet,CN,2
ur.01001601241.12,Lancet,US,1
ur.010016021723.00,Lancet,US,1
ur.01001605647.51,Lancet,GB,1
ur.01001612255.19,Lancet,US,1
ur.01001615035.04,Lancet,US,1
ur.01001633206.23,Lancet,GB,1
ur.01001636674.45,Lancet,ES,1
ur.01001670524.49,Lancet,ZA,2
ur.01001673601.46,Lancet,DO,2
ur.010017075006.06,Lancet,DK,1
ur.010017114272.50,Lancet,JP,1
ur.01001715524.99,Lancet,US,1
ur.01001716630.60,Lancet,PK,2
ur.01001723442.95,Lancet,DE,1
ur.01001724411.82,Lancet,CN,2
ur.010017270725.06,Lancet,GB,1
ur.01001740255.01,Lancet,GB,1
ur.01001740404.42,Lancet,GB,1
ur.01001743772.93,Lancet,CH,1
ur.01001747331.56,Lancet,CH,1
ur.01001762452.22,Lancet,KR,1
ur.01001763325.47,Lancet,FR,1
ur.01001766456.75,Lancet,US,1
ur.01001773076.21,Lancet,GB,1
ur.01001773723.76,Lancet,NG,2
ur.01001776133.55,Lancet,GB,1
ur.01002003323.83,Lancet,US,1
ur.01002004050.29,Lancet,CA,1
ur.010020166247.68,Lancet,NL,1
ur.010020250034.01,Lancet,CN,2
ur.01002027347.81,Lancet,KE,2
ur.01002031561.92,Lancet,GB,1
ur.01002031570.59,Lancet,CA,1
ur.01002034422.59,Lancet,US,1
ur.01002041171.25,Lancet,JP,1
ur.01002042226.69,Lancet,CA,1
ur.01002044740.90,Lancet,MX,2
ur.01002045743.74,Lancet,GB,1
ur.010020476251.85,Lancet,IN,2
ur.01002055072.54,Lancet,KR,1
ur.01002056472.36,Lancet,US,1
ur.010020636005.64,Lancet,GB,1
ur.01002070365.08,Lancet,BE,1
ur.01002071624.79,Lancet,GB,1
ur.01002074366.22,Lancet,NL,1
ur.01002110407.64,Lancet,CH,1
ur.01002113072.11,Lancet,GB,1
ur.010021207524.16,Lancet,CH,1
ur.01002121176.54,Lancet,GB,1
ur.01002122042.94,Lancet,GB,1
ur.01002124473.55,Lancet,JP,1
ur.01002131242.57,Lancet,IL,1
ur.01002136446.10,Lancet,GB,1
ur.01002144177.38,Lancet,NL,1
ur.01002154565.00,Lancet,JP,1
ur.01002155536.74,Lancet,UA,2
ur.01002157625.60,Lancet,NL,1
ur.01002161341.64,Lancet,FR,1
ur.01002162607.76,Lancet,CN,2
ur.010021643432.21,Lancet,DE,1
ur.01002167221.52,Lancet,TW,1
ur.01002167617.85,Lancet,US,1
ur.01002171632.19,Lancet,IN,2
ur.010021723517.32,Lancet,US,1
ur.01002172567.61,Lancet,US,1
ur.01002177112.18,Lancet,GB,1
ur.01002211150.43,Lancet,NZ,1
ur.01002211542.60,Lancet,US,1
ur.01002214247.40,Lancet,US,1
ur.01002217121.55,Lancet,JP,1
ur.01002221247.57,Lancet,DE,1
ur.01002221670.84,Lancet,JP,1
ur.01002226355.66,Lancet,ES,1
ur.01002227425.42,Lancet,IT,1
ur.010022375202.95,Lancet,CA,1
ur.01002240405.99,Lancet,US,1
ur.01002243626.06,Lancet,NG,2
ur.01002250671.76,Lancet,ZM,2
ur.01002253207.71,Lancet,IT,1
ur.01002253653.55,Lancet,US,1
ur.01002254410.78,Lancet,US,1
ur.01002262164.34,Lancet,GB,1
ur.01002273734.42,Lancet,CA,1
ur.010023035457.12,Lancet,ES,1
ur.01002305324.35,Lancet,IT,1
ur.01002307146.23,Lancet,DE,1
ur.01002314542.72,Lancet,US,1
ur.01002314606.71,Lancet,PL,1
ur.01002316164.03,Lancet,FR,1
ur.01002322544.78,Lancet,MA,2
ur.01002325717.82,Lancet,GB,1
ur.01002326620.55,Lancet,PH,2
ur.01002327254.85,Lancet,IN,2
ur.01002335613.56,Lancet,CN,2
ur.01002336773.27,Lancet,GB,1
ur.01002345105.95,Lancet,BE,1
ur.01002351177.67,Lancet,TR,2
ur.010023541627.04,Lancet,NL,1
ur.010023630665.73,Lancet,NL,1
ur.010023635677.28,Lancet,ES,1
ur.01002364041.81,Lancet,CN,2
ur.01002370610.91,Lancet,GB,1
ur.01002377130.46,Lancet,AU,1
ur.01002401566.42,Lancet,JP,1
ur.01002405524.67,Lancet,AU,1
ur.01002415534.64,Lancet,DE,1
ur.01002415776.35,Lancet,US,1
ur.010024177364.68,Lancet,GB,1
ur.01002422600.66,Lancet,FR,1
ur.01002424532.16,Lancet,SE,1
ur.01002425125.49,Lancet,GB,1
ur.01002431156.09,Lancet,AU,1
ur.01002431774.08,Lancet,FR,1
ur.01002441221.97,Lancet,CN,2
ur.01002445705.05,Lancet,GB,1
ur.010024472373.24,Lancet,GB,1
ur.010024473317.14,Lancet,GB,1
ur.01002450316.25,Lancet,US,1
ur.010024547143.59,Lancet,MY,2
ur.01002455416.83,Lancet,AU,1
ur.01002457002.20,Lancet,US,1
ur.01002464513.39,Lancet,US,1
ur.01002472505.72,Lancet,GB,1
ur.010024753007.67,Lancet,PS,2
ur.01002504151.36,Lancet,ZA,2
ur.01002506167.41,Lancet,US,1
ur.01002513010.38,Lancet,US,1
ur.01002516023.90,Lancet,FR,1
ur.010025351240.20,Lancet,CN,2
ur.01002541711.37,Lancet,GB,1
ur.01002554012.40,Lancet,FR,1
ur.01002555533.27,Lancet,GB,1
ur.010025657741.58,Lancet,US,1
ur.01002572512.33,Lancet,JP,1
ur.01002572565.61,Lancet,GB,1
ur.01002576305.14,Lancet,GB,1
ur.010026122177.64,Lancet,BD,2
ur.01002614043.26,Lancet,FI,1
ur.01002616530.24,Lancet,US,1
ur.01002616645.26,Lancet,GB,1
ur.010026236363.04,Lancet,AU,1
ur.01002627546.23,Lancet,US,1
ur.01002627742.30,Lancet,US,1
ur.01002637331.36,Lancet,DE,1
ur.01002645061.40,Lancet,GB,1
ur.01002650427.15,Lancet,US,1
ur.010026510255.35,Lancet,CN,2
ur.01002653313.66,Lancet,NL,1
ur.01002654672.43,Lancet,GB,1
ur.010026752144.13,Lancet,CA,1
ur.010027020767.16,Lancet,AT,1
ur.01002704250.29,Lancet,ZA,2
ur.01002706263.33,Lancet,GB,1
ur.01002706530.36,Lancet,CA,1
ur.01002712740.76,Lancet,CH,1
ur.01002725352.53,Lancet,US,1
ur.01002737173.12,Lancet,DE,1
ur.01002740533.03,Lancet,IT,1
ur.01002744132.14,Lancet,TZ,2
ur.01002750024.45,Lancet,GB,1
ur.01002750161.76,Lancet,DE,1
ur.010027504224.83,Lancet,CN,2
ur.01002752470.48,Lancet,ZA,2
ur.010027530533.40,Lancet,BE,1
ur.01002755753.81,Lancet,FR,1
ur.010027606412.34,Lancet,US,1
ur.01002774354.54,Lancet,GB,1
ur.01003003453.61,Lancet,GB,1
ur.010030111652.00,Lancet,GB,1
ur.01003012232.37,Lancet,US,1
ur.01003012622.32,Lancet,FR,1
ur.01003013764.59,Lancet,NL,1
ur.01003014523.50,Lancet,GB,1
ur.010030202204.78,Lancet,TW,1
ur.010030202455.08,Lancet,GB,1
ur.01003025646.29,Lancet,ZA,2
ur.01003033546.06,Lancet,FR,1
ur.01003037420.40,Lancet,US,1
ur.01003044526.25,Lancet,GB,1
ur.01003046545.18,Lancet,DE,1
ur.01003054150.28,Lancet,US,1
ur.010030561433.33,Lancet,IE,1
ur.01003057120.51,Lancet,AU,1
ur.01003064120.37,Lancet,JP,1
ur.01003064662.89,Lancet,DE,1
ur.01003064743.37,Lancet,US,1
ur.01003064751.55,Lancet,CN,2
ur.01003067070.43,Lancet,US,1
ur.01003073411.39,Lancet,IL,1
ur.01003074522.39,Lancet,US,1
ur.01003076357.98,Lancet,CN,2
ur.01003103050.05,Lancet,US,1
ur.01003103410.12,Lancet,GB,1
ur.01003110530.11,Lancet,GB,1
ur.010031116537.26,Lancet,CN,2
ur.01003117057.21,Lancet,US,1
ur.01003117450.13,Lancet,JP,1
ur.01003120722.37,Lancet,US,1
ur.01003125027.00,Lancet,GB,1
ur.01003126600.09,Lancet,AU,1
ur.01003127535.53,Lancet,IT,1
ur.010031353723.34,Lancet,DE,1
ur.01003136706.52,Lancet,AU,1
ur.010031432422.96,Lancet,JP,1
ur.01003151017.13,Lancet,AU,1
ur.01003153742.73,Lancet,IT,1
ur.01003155113.59,Lancet,BD,2
ur.01003160314.54,Lancet,PL,1
ur.010031605574.13,Lancet,TZ,2
ur.010031607435.93,Lancet,GB,1
ur.010031647051.04,Lancet,GB,1
ur.01003170770.23,Lancet,MX,2
ur.010031713050.30,Lancet,US,1
ur.01003173510.64,Lancet,US,1
ur.01003177447.77,Lancet,GB,1
ur.010032033373.48,Lancet,US,1
ur.010032046747.46,Lancet,GB,1
ur.010032055732.65,Lancet,GB,1
ur.010032060141.29,Lancet,GB,1
ur.01003206450.19,Lancet,FR,1
ur.01003210026.44,Lancet,JP,1
ur.01003210475.50,Lancet,ZM,2
ur.01003211604.22,Lancet,CH,1
ur.01003212634.82,Lancet,GB,1
ur.01003221375.63,Lancet,GH,2
ur.01003236572.55,Lancet,NL,1
ur.010032413143.98,Lancet,GB,1
ur.01003243153.98,Lancet,NL,1
ur.010032443565.25,Lancet,JP,1
ur.01003246043.43,Lancet,AU,1
ur.01003257410.44,Lancet,NL,1
ur.010032615454.89,Lancet,US,1
ur.01003264005.42,Lancet,JP,1
ur.01003270533.10,Lancet,US,1
ur.01003272551.64,Lancet,KR,1
ur.01003275415.57,Lancet,SE,1
ur.01003276474.54,Lancet,GB,1
ur.01003303205.53,Lancet,DE,1
ur.01003317774.34,Lancet,GB,1
ur.01003326211.17,Lancet,US,1
ur.010033262352.30,Lancet,GB,1
ur.01003327326.05,Lancet,AT,1
ur.01003336035.19,Lancet,US,1
ur.010033360574.15,Lancet,GB,1
ur.01003336441.54,Lancet,GB,1
ur.01003337532.83,Lancet,CM,2
ur.01003341053.91,Lancet,UG,2
ur.01003342001.79,Lancet,US,1
ur.01003342203.41,Lancet,UG,2
ur.010033447512.34,Lancet,US,1
ur.01003355214.83,Lancet,IN,2
ur.010033640572.48,Lancet,TH,2
ur.01003376520.39,Lancet,DE,1
ur.010033771213.36,Lancet,GB,1
ur.01003402525.27,Lancet,CN,2
ur.01003403663.56,Lancet,DE,1
ur.01003404565.42,Lancet,GB,1
ur.01003406030.31,Lancet,GB,1
ur.01003406555.65,Lancet,ES,1
ur.01003421115.30,Lancet,JP,1
ur.01003433466.46,Lancet,FI,1
ur.01003443607.57,Lancet,US,1
ur.010034443352.12,Lancet,IN,2
ur.01003445535.55,Lancet,GB,1
ur.01003447206.41,Lancet,GB,1
ur.01003450545.49,Lancet,AU,1
ur.010034602744.28,Lancet,JP,1
ur.01003463313.63,Lancet,US,1
ur.01003470465.80,Lancet,CN,2
ur.01003500754.19,Lancet,US,1
ur.01003510160.23,Lancet,GB,1
ur.01003520330.44,Lancet,CN,2
ur.010035267017.37,Lancet,US,1
ur.010035332544.89,Lancet,NL,1
ur.010035342277.92,Lancet,MY,2
ur.01003535625.79,Lancet,LK,2
ur.01003543375.22,Lancet,US,1
ur.010035451521.25,Lancet,CH,1
ur.010035531203.99,Lancet,CN,2
ur.01003563354.87,Lancet,GB,1
ur.01003564321.49,Lancet,DE,1
ur.01003572177.10,Lancet,US,1
ur.01003572631.42,Lancet,GB,1
ur.010035734430.53,Lancet,CN,2
ur.01003576011.23,Lancet,US,1
ur.01003601217.73,Lancet,UA,2
ur.010036035132.11,Lancet,CA,1
ur.010036046157.42,Lancet,CN,2
ur.01003607563.79,Lancet,NO,1
ur.01003610157.21,Lancet,FR,1
ur.01003617530.33,Lancet,PK,2
ur.01003621373.43,Lancet,GF,1
ur.01003626206.39,Lancet,GB,1
ur.01003630545.46,Lancet,ES,1
ur.010036426300.85,Lancet,US,1
ur.01003644243.97,Lancet,AU,1
ur.01003644262.50,Lancet,US,1
ur.01003645677.64,Lancet,US,1
ur.01003647773.39,Lancet,AU,1
ur.01003651510.26,Lancet,GB,1
ur.010036623741.45,Lancet,GB,1
ur.01003666367.03,Lancet,GB,1
ur.01003671553.05,Lancet,NG,2
ur.01003672563.32,Lancet,CN,2
ur.01003673072.23,Lancet,US,1
ur.01003702745.30,Lancet,GB,1
ur.01003703347.12,Lancet,PG,2
ur.01003710361.37,Lancet,US,1
ur.01003711701.36,Lancet,DK,1
ur.01003716043.51,Lancet,GB,1
ur.010037171077.72,Lancet,GB,1
ur.010037176107.15,Lancet,SE,1
ur.01003723763.49,Lancet,MX,2
ur.01003725330.60,Lancet,CH,1
ur.01003725645.09,Lancet,CN,2
ur.01003727216.39,Lancet,GB,1
ur.01003727347.88,Lancet,GB,1
ur.010037362540.34,Lancet,GB,1
ur.01003737060.24,Lancet,FI,1
ur.01003740612.39,Lancet,AU,1
ur.01003741663.56,Lancet,GB,1
ur.010037431014.26,Lancet,NL,1
ur.010037535212.46,Lancet,CG,2
ur.01003754333.99,Lancet,GB,1
ur.010037625077.13,Lancet,GB,1
ur.010037637043.88,Lancet,US,1
ur.01003771421.87,Lancet,CN,2
ur.01003773403.60,Lancet,US,1
ur.010037770315.01,Lancet,ID,2
ur.01004001550.67,Lancet,CN,2
ur.01004006367.38,Lancet,AU,1
ur.01004014752.04,Lancet,CA,1
ur.010040170357.74,Lancet,ET,2
ur.01004026377.74,Lancet,JP,1
ur.01004030075.23,Lancet,PK,2
ur.01004042502.83,Lancet,US,1
ur.01004043414.76,Lancet,NL,1
ur.01004044165.29,Lancet,GB,1
ur.01004055534.31,Lancet,GB,1
ur.01004065540.86,Lancet,GB,1
ur.01004066036.49,Lancet,FR,1
ur.01004071035.41,Lancet,CH,1
ur.01004073614.49,Lancet,ZA,2
ur.01004103562.22,Lancet,GB,1
ur.01004110612.33,Lancet,DE,1
ur.010041111202.81,Lancet,GB,1
ur.01004111755.01,Lancet,US,1
ur.010041134300.21,Lancet,IE,1
ur.01004116565.51,Lancet,CH,1
ur.01004122055.01,Lancet,CH,1
ur.01004125561.05,Lancet,DE,1
ur.01004132655.43,Lancet,GB,1
ur.010041361661.35,Lancet,PK,2
ur.01004141551.98,Lancet,GB,1
ur.01004142300.26,Lancet,US,1
ur.01004151121.51,Lancet,ZA,2
ur.01004153144.54,Lancet,US,1
ur.01004157710.09,Lancet,ES,1
ur.01004166041.22,Lancet,GB,1
ur.010041736617.64,Lancet,GB,1
ur.010041762237.19,Lancet,CN,2
ur.01004200434.97,Lancet,US,1
ur.01004203213.05,Lancet,US,1
ur.01004203667.47,Lancet,RO,2
ur.010042045665.38,Lancet,DK,1
ur.01004206107.68,Lancet,BR,2
ur.01004212234.45,Lancet,BR,2
ur.010042137575.85,Lancet,US,1
ur.01004217147.53,Lancet,GB,1
ur.010042177344.22,Lancet,GB,1
ur.01004224123.75,Lancet,CN,2
ur.01004224136.10,Lancet,CA,1
ur.01004225606.68,Lancet,AU,1
ur.01004226252.24,Lancet,US,1
ur.01004233105.84,Lancet,US,1
ur.01004234064.08,Lancet,CN,2
ur.01004235352.20,Lancet,IT,1
ur.01004237475.19,Lancet,GB,1
ur.01004242037.73,Lancet,KR,1
ur.01004251266.84,Lancet,GB,1
ur.01004252067.18,Lancet,IN,2
ur.01004253021.34,Lancet,US,1
ur.01004260351.33,Lancet,NL,1
ur.01004270067.05,Lancet,CH,1
ur.010042705067.13,Lancet,US,1
ur.01004272773.28,Lancet,GB,1
ur.01004273001.86,Lancet,CH,1
ur.01004302157.78,Lancet,US,1
ur.01004302600.55,Lancet,CN,2
ur.01004303625.18,Lancet,IL,1
ur.01004306210.85,Lancet,US,1
ur.010043067035.24,Lancet,US,1
ur.01004310002.13,Lancet,CZ,1
ur.01004310456.58,Lancet,US,1
ur.01004311713.45,Lancet,ZA,2
ur.01004312010.84,Lancet,BE,1
ur.010043125427.69,Lancet,GB,1
ur.01004314346.18,Lancet,AT,1
ur.01004320707.97,Lancet,US,1
ur.010043234222.06,Lancet,AU,1
ur.01004343557.31,Lancet,US,1
ur.01004344272.94,Lancet,CH,1
ur.01004344446.07,Lancet,GB,1
ur.010043466033.54,Lancet,US,1
ur.01004350044.11,Lancet,IT,1
ur.01004354234.80,Lancet,NL,1
ur.01004355377.11,Lancet,GB,1
ur.01004356140.23,Lancet,ZA,2
ur.01004356231.06,Lancet,PS,2
ur.01004357742.85,Lancet,US,1
ur.01004362721.35,Lancet,US,1
ur.01004370673.76,Lancet,GB,1
ur.010043740747.73,Lancet,CA,1
ur.01004400007.77,Lancet,DK,1
ur.01004400266.31,Lancet,CA,1
ur.01004413556.50,Lancet,GB,1
ur.01004421635.27,Lancet,IT,1
ur.01004422361.55,Lancet,DE,1
ur.01004422613.85,Lancet,US,1
ur.01004424246.92,Lancet,DE,1
ur.01004440421.67,Lancet,US,1
ur.01004445123.33,Lancet,US,1
